id,shapeName,viirs_ntl_annual_v20_avg_masked.2019.mean,viirs_ntl_annual_v20_avg_masked.2014.mean,viirs_ntl_annual_v20_avg_masked.2012.mean,viirs_ntl_annual_v20_avg_masked.2016.mean,viirs_ntl_annual_v20_avg_masked.2015.mean,viirs_ntl_annual_v20_avg_masked.2013.mean,viirs_ntl_annual_v20_avg_masked.2017.mean,viirs_ntl_annual_v20_avg_masked.2020.mean,viirs_ntl_annual_v20_avg_masked.2018.mean,surface_pm25_annual_v5gl03.2015.mean,surface_pm25_annual_v5gl03.2016.mean,surface_pm25_annual_v5gl03.2019.mean,surface_pm25_annual_v5gl03.2018.mean,surface_pm25_annual_v5gl03.2014.mean,surface_pm25_annual_v5gl03.2008.mean,surface_pm25_annual_v5gl03.2002.mean,surface_pm25_annual_v5gl03.2009.mean,surface_pm25_annual_v5gl03.2007.mean,surface_pm25_annual_v5gl03.2000.mean,surface_pm25_annual_v5gl03.2006.mean,surface_pm25_annual_v5gl03.2013.mean,surface_pm25_annual_v5gl03.1998.mean,surface_pm25_annual_v5gl03.2012.mean,surface_pm25_annual_v5gl03.2004.mean,surface_pm25_annual_v5gl03.2005.mean,surface_pm25_annual_v5gl03.2011.mean,surface_pm25_annual_v5gl03.1999.mean,surface_pm25_annual_v5gl03.2010.mean,surface_pm25_annual_v5gl03.2003.mean,surface_pm25_annual_v5gl03.2017.mean,surface_pm25_annual_v5gl03.2021.mean,surface_pm25_annual_v5gl03.2001.mean,surface_pm25_annual_v5gl03.2020.mean,worldpop_pop_count_1km_mosaic.2000.sum,worldpop_pop_count_1km_mosaic.2000.count,worldpop_pop_count_1km_mosaic.2001.sum,worldpop_pop_count_1km_mosaic.2001.count,worldpop_pop_count_1km_mosaic.2003.sum,worldpop_pop_count_1km_mosaic.2003.count,worldpop_pop_count_1km_mosaic.2002.sum,worldpop_pop_count_1km_mosaic.2002.count,worldpop_pop_count_1km_mosaic.2005.sum,worldpop_pop_count_1km_mosaic.2005.count,worldpop_pop_count_1km_mosaic.2004.sum,worldpop_pop_count_1km_mosaic.2004.count,worldpop_pop_count_1km_mosaic.2006.sum,worldpop_pop_count_1km_mosaic.2006.count,worldpop_pop_count_1km_mosaic.2008.sum,worldpop_pop_count_1km_mosaic.2008.count,worldpop_pop_count_1km_mosaic.2007.sum,worldpop_pop_count_1km_mosaic.2007.count,worldpop_pop_count_1km_mosaic.2009.sum,worldpop_pop_count_1km_mosaic.2009.count,worldpop_pop_count_1km_mosaic.2010.sum,worldpop_pop_count_1km_mosaic.2010.count,worldpop_pop_count_1km_mosaic.2011.sum,worldpop_pop_count_1km_mosaic.2011.count,worldpop_pop_count_1km_mosaic.2012.sum,worldpop_pop_count_1km_mosaic.2012.count,worldpop_pop_count_1km_mosaic.2013.sum,worldpop_pop_count_1km_mosaic.2013.count,worldpop_pop_count_1km_mosaic.2014.sum,worldpop_pop_count_1km_mosaic.2014.count,worldpop_pop_count_1km_mosaic.2015.sum,worldpop_pop_count_1km_mosaic.2015.count,worldpop_pop_count_1km_mosaic.2016.sum,worldpop_pop_count_1km_mosaic.2016.count,worldpop_pop_count_1km_mosaic.2017.sum,worldpop_pop_count_1km_mosaic.2017.count,worldpop_pop_count_1km_mosaic.2018.sum,worldpop_pop_count_1km_mosaic.2018.count,worldpop_pop_count_1km_mosaic.2019.sum,worldpop_pop_count_1km_mosaic.2019.count,worldpop_pop_count_1km_mosaic.2020.sum,worldpop_pop_count_1km_mosaic.2020.count,inv_0,inv_1,inv_2,inv_3,inv_4,inv_5,inv_6,op_0,op_1,op_2,op_3,op_4,op_5,op_6,tec_0,tec_1,tec_2,tec_3,tec_4,tec_5,tec_6,ent_0,ent_1,ent_2,ent_3,ent_4,ent_5,ent_6
79,San José De Las Matas,0.127300648,0.075137868,0.068077531,0.074683092,0.086561899,0.077079739,0.091923997,0.161251569,0.119626336,12.57944384,13.28852009,11.80110207,13.50342329,12.70027583,11.69364532,12.67416751,11.05339149,13.05990039,10.49991163,12.4481085,11.979209,10.50278944,12.29638214,11.34091688,15.26916484,12.63563965,10.19086064,13.51624072,14.18075623,14.33470575,13.23329246,12.88903817,13.13778065,37935.82813,1894.829956,38018.18359,1894.829956,37995.31641,1894.829956,38010.78125,1894.829956,38088.75391,1894.829956,38106.78125,1894.829956,38085.65625,1894.829956,38309.44922,1894.829956,38060.25781,1894.829956,38545.46094,1894.829956,38682.44141,1894.829956,38712.34375,1894.829956,38961.20703,1894.829956,39140.69141,1894.829956,39311.96875,1894.829956,39446.53906,1894.829956,39565.96094,1894.829956,39745.57813,1894.829956,39929.15625,1894.829956,40142.41406,1894.829956,40363.80469,1894.829956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,Luperón,0.332791612,0.12420943,0.104380209,0.199023264,0.160395158,0.130848893,0.260366319,0.391745024,0.269683095,8.534639605,8.276770173,8.462810749,8.815707176,8.278885474,7.585757761,9.401379663,7.498176463,9.760825838,10.17437678,9.020649512,7.45556841,11.80623701,7.915968241,7.795986296,10.14107604,7.497091466,11.29572813,9.135862658,10.30443548,8.729441226,8.132300243,9.638944517,7.065878565,17295.85547,323.1199951,17204.13672,323.1199951,17041.60938,323.1199951,17149.56055,323.1199951,16905.50391,323.1199951,16903.95313,323.1199951,16707.9375,323.1199951,16665.58203,323.1199951,16705.69141,323.1199951,16674.79883,323.1199951,16583.93359,323.1199951,16649.75586,323.1199951,16560.61523,323.1199951,16559.39453,323.1199951,16578.49414,323.1199951,16605.5625,323.1199951,16423.99219,323.1199951,16378.02441,323.1199951,16371.2793,323.1199951,16362.19141,323.1199951,16352.28711,323.1199951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,Comendador,0.347749956,0.262087931,0.171411018,0.312646313,0.264921683,0.256800628,0.350042678,0.351188865,0.33308837,13.4672378,13.24439485,12.21765379,13.36316165,13.24299296,12.17284482,12.99215249,11.90481803,12.75389279,11.65721267,12.72588406,13.25490849,11.10275368,13.3734812,12.00692023,14.79426855,13.2786922,11.14291037,14.37129018,14.22236205,14.38204763,14.06078025,12.61530406,14.27646352,29428.45508,324.4599915,29993.13281,324.4599915,29929.71484,324.4599915,29449.80859,324.4599915,30762.45117,324.4599915,30124.24609,324.4599915,30304.33203,324.4599915,32431.03516,324.4599915,30929.25781,324.4599915,31947.88867,324.4599915,31595.53711,324.4599915,32011.06836,324.4599915,32654.60156,324.4599915,32811.91406,324.4599915,32616.91406,324.4599915,32835.69141,324.4599915,33338.74609,324.4599915,33758.03125,324.4599915,34019.14063,324.4599915,34284.99219,324.4599915,34839.11328,324.4599915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,Los Llanos,0.30940889,0.194486687,0.133072205,0.282752785,0.314695341,0.156446921,0.253995194,0.409994556,0.297703293,11.57768624,11.68276044,11.89379422,12.3655987,11.10419699,10.30155228,12.79030508,9.934422905,12.15555246,11.70541671,11.84518892,10.51818407,10.23929221,10.44197112,10.39415093,11.70264547,9.966323353,10.47200672,11.56257087,12.71447477,12.39517561,11.99280254,12.5929675,11.01407918,21599.07813,553.1099854,21632.03125,553.1099854,22222.48828,553.1099854,21671.14648,553.1099854,22664.02539,553.1099854,22396.23828,553.1099854,22469.82813,553.1099854,23194.87109,553.1099854,22646.74023,553.1099854,23014.15039,553.1099854,23655.98047,553.1099854,23960.82617,553.1099854,23882.23633,553.1099854,24194.5918,553.1099854,24423.51563,553.1099854,24442.29688,553.1099854,24695.55469,553.1099854,24985.55078,553.1099854,25283.99805,553.1099854,25527.49023,553.1099854,25834.89453,553.1099854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,Piedra Blanca,0.428711164,0.213019265,0.211302895,0.286111559,0.283758689,0.217258199,0.351732652,0.410731669,0.398727149,15.79210513,16.53234893,15.38141737,16.41422113,15.83073298,14.16738328,16.3649679,13.84507722,15.27402872,13.43843675,14.7452678,15.2664428,10.99985745,14.58571595,14.15533759,16.00034629,14.90063295,10.56704306,15.7234809,16.45007481,17.49733103,16.83537595,16.53725198,15.75782769,17118.73633,291.0700073,17280.92188,291.0700073,18162.92969,291.0700073,17773.67188,291.0700073,18394.00391,291.0700073,18252.13281,291.0700073,18977.46289,291.0700073,20065.48828,291.0700073,19413.43359,291.0700073,20375.06641,291.0700073,21286.125,291.0700073,21709.08984,291.0700073,22400.40234,291.0700073,22995.01758,291.0700073,23636.9082,291.0700073,24555.44336,291.0700073,25273.38281,291.0700073,26208.44531,291.0700073,27281.95898,291.0700073,28314.05078,291.0700073,29613.44141,291.0700073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,Guayubín,0.294766654,0.127635538,0.098336223,0.201843227,0.171216108,0.120684283,0.276688279,0.322553694,0.271627172,10.81542719,10.25004305,10.51817978,11.37878384,10.67092096,9.648746375,11.72148044,9.515360117,11.8755959,11.31159653,11.08117845,9.787878251,12.11932579,10.19383809,9.683127619,12.84417183,9.984632141,11.07704984,11.17534098,12.4649318,11.43089254,10.99349077,11.73984438,10.02373719,26136.13086,1042.530029,26288.78516,1042.530029,27562.26563,1042.530029,27478.71289,1042.530029,28567.02734,1042.530029,28089.5625,1042.530029,29700.16406,1042.530029,32013.04688,1042.530029,30799.49023,1042.530029,34297.3125,1042.530029,36482.875,1042.530029,38744.44531,1042.530029,42402.84375,1042.530029,46293.68359,1042.530029,51572.78516,1042.530029,57716.24219,1042.530029,65128.57031,1042.530029,74080.39063,1042.530029,85032.65625,1042.530029,98260.71094,1042.530029,114467.4609,1042.530029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,Santo Domingo Este,30.16493365,22.30706518,19.57978702,22.96646708,22.72345386,21.8215132,24.43224728,28.4113287,27.01005611,12.8232315,12.88796011,12.60668938,13.32060914,12.37027854,11.20641932,13.50015858,11.0711381,12.72963298,11.59931756,12.59804232,11.9526658,11.36977407,11.62507303,11.20640327,12.40359297,11.38492589,11.89507032,12.77338957,13.54458395,13.58432995,12.9768827,12.53759722,11.86550487,704305.75,160.5400085,722933.375,160.5400085,757287,160.5400085,739909.25,160.5400085,793640.9375,160.5400085,776857.625,160.5400085,813764.875,160.5400085,853210.6875,160.5400085,833551.3125,160.5400085,872841.5,160.5400085,896090.0625,160.5400085,916616.625,160.5400085,941044.25,160.5400085,964836.5625,160.5400085,988840.4375,160.5400085,1010878.563,160.5400085,1035879.125,160.5400085,1062535.375,160.5400085,1088656.5,160.5400085,1116608,160.5400085,1142076.75,160.5400085,151413162.1,171535732.5,183375565.9,204571243.5,282131857.4,230730822,208240321.1,4069.07,4005.02,3823.6,5822.15,4361.59,4815.42,5585.39,8981.57,8451.97,8468.06,9546.48,9592.03,11183.69,12584.14,46,40,36,37,38,40,37
86,Santo Domingo Norte,5.096332177,3.564625098,3.011567291,3.95939738,3.708248121,3.506017445,4.057168301,5.451020288,4.421450635,13.7111884,13.98067073,13.53493501,14.16525362,13.26206751,11.85484718,14.73853231,11.6594241,13.56534462,12.12262217,13.2472678,12.62829445,11.3422515,12.12565432,12.0384688,13.27684659,11.72137922,11.55061887,13.32307733,14.56057586,14.5592885,14.15001659,14.21568649,12.93138546,275732.5938,486.1199646,291087.0625,486.1199646,325739.5313,486.1199646,307766.5938,486.1199646,364313.7188,486.1199646,344185.5625,486.1199646,386442.0313,486.1199646,434915.125,486.1199646,409645.5,486.1199646,459066.2813,486.1199646,487582.6563,486.1199646,517295.6563,486.1199646,547510.6875,486.1199646,579527.8125,486.1199646,616479.875,486.1199646,655278.1875,486.1199646,694020.125,486.1199646,735006.25,486.1199646,779519.25,486.1199646,826596,486.1199646,878440.3125,486.1199646,9026248.52,10109835.7,7569908.06,12611386.51,15926641.2,16124936.1,16910749.48,1223.33,1561.7,1906.67,2053.33,2120,2477.01,2734.5,3474.33,4324.33,2965.75,3369.55,3377.4,3954.29,4235,5,6,6,6,6,6,6
87,Santo Domingo Oeste,30.14616923,22.03662347,18.70164333,22.13114419,22.16495431,21.68832127,23.0292492,28.20393697,25.05155964,13.81061183,13.96158925,13.59468288,14.22844085,13.34187174,12.03254914,14.21685129,11.82650124,13.51402219,11.91778069,13.25760058,12.87454917,11.70394122,12.32561213,11.94330538,13.08432174,11.97207127,12.10197232,13.52469344,14.14996901,14.83284176,13.96033087,13.06170868,12.87524552,3.40E+36,70.05000305,261374.3125,69.97000122,278301.125,69.97000122,271119.8438,69.97000122,298825,69.97000122,290390.3125,69.97000122,308489.6563,69.97000122,328193.625,69.97000122,318756.875,69.97000122,340294.0938,69.97000122,350317.9688,69.97000122,362801.25,69.97000122,372378.125,69.97000122,385494.4375,69.97000122,399102.25,69.97000122,411223.125,69.97000122,424588.7188,69.97000122,441637.9375,69.97000122,452983.5313,69.97000122,467075.5313,69.97000122,481717.8125,69.97000122,0,0,0,1491058.868,1668955.5,3587214.1,3690183.61,0,0,0,2800,7000,2800,3818,0,0,0,3500,477,6873.76,11711.26,0,0,0,1,2,3,3
88,Villa Vásquez,0.305419643,0.219161356,0.2327206,0.229227273,0.222106233,0.255637311,0.263137871,0.347600192,0.281440296,10.4764997,9.762241281,10.21835521,10.84891521,10.25128643,9.027223039,11.58784875,9.013569312,11.35899351,11.49670898,10.46398934,9.325004475,12.94434394,9.513109882,9.217072336,11.78642911,9.241518908,12.42669988,10.28909243,12.12042861,10.76111353,10.28362111,11.67327443,9.119451706,16064.98438,279.4899902,15897.80273,279.4899902,15894.42969,279.4899902,16342.18359,279.4899902,15779.00488,279.4899902,15700.29297,279.4899902,15870.00879,279.4899902,15772.32031,279.4899902,15838.26367,279.4899902,15881.23438,279.4899902,15685.36426,279.4899902,15899.78418,279.4899902,15336.15332,279.4899902,15266.70703,279.4899902,15216.43652,279.4899902,15295.10156,279.4899902,15181.00586,279.4899902,15185.91699,279.4899902,15219.85352,279.4899902,15347.85938,279.4899902,15364.93457,279.4899902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,Estebanía,0.190181308,0.128135797,0.057641504,0.133076595,0.113680316,0.094009507,0.166573021,0.220265592,0.16336117,14.99042171,15.36043869,13.72191742,15.19309175,14.82219374,13.30639977,13.26545189,12.68230632,13.64749832,11.54683868,13.19167808,14.04327314,10.53893237,13.72542342,12.22121537,13.81007488,14.1160203,10.3180077,14.53089431,14.27848475,15.77224501,15.4008028,12.86678534,14.76914493,8652.470703,271.5599976,8399.5,271.5599976,7768.589844,271.5599976,8030.395996,271.5599976,7145.067871,271.5599976,7554.339355,271.5599976,6972.008789,271.5599976,6727.886719,271.5599976,6707.077637,271.5599976,6565.283203,271.5599976,6677.587891,271.5599976,6115.049805,271.5599976,5933.323242,271.5599976,5916.693359,271.5599976,5768.328125,271.5599976,5713.205566,271.5599976,5500.900879,271.5599976,5389.868164,271.5599976,5273.211914,271.5599976,5176.527832,271.5599976,5092.220703,271.5599976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,Higüey,1.578191301,0.841032812,0.729234093,0.952484956,0.931192206,0.790168666,1.084856312,1.440497552,1.355683034,8.11173176,8.030847593,8.655774992,8.920986083,7.858552233,6.977327585,9.040332136,7.245738693,8.750001155,8.833276266,8.54500273,7.177667668,8.215914438,7.872642096,7.314232765,8.520792092,6.896722354,9.486821204,8.729634743,9.131643051,9.057448733,8.523569705,9.18867334,7.863160567,124551.3438,2504.27002,133067.3438,2504.209961,152574.7188,2504.209961,142535,2504.209961,175306.875,2504.209961,163378.2656,2504.209961,187786.2031,2504.209961,214978.9375,2504.209961,200596.2344,2504.209961,230395.5313,2504.209961,246529.8438,2504.209961,264120.625,2504.209961,282692.3125,2504.209961,303879.3125,2504.209961,325801.1875,2504.209961,349514.9375,2504.209961,375164.1875,2504.209961,402595.625,2504.209961,431645.4688,2504.209961,463153.625,2504.209961,496603.2813,2504.209961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,Río San Juan,0.231850404,0.108822058,0.086297741,0.108523955,0.101972231,0.094866526,0.189573873,0.265243806,0.248006983,8.344036339,8.296984862,8.740215732,9.065157255,7.990567049,7.442927176,10.38456432,7.177266732,9.598296757,11.05672442,9.124411189,7.563017677,10.49480927,7.905555133,8.16537672,9.585860861,7.355009993,10.19435536,9.073914696,10.80006761,8.923483139,8.054106257,10.8565916,7.448988066,14202.9541,310.730011,14197.83398,310.730011,14211.55078,310.730011,14181.29102,310.730011,14231.43457,310.730011,14292.21777,310.730011,14280.13672,310.730011,14476.57422,310.730011,14363.53223,310.730011,14551.38867,310.730011,14562.7373,310.730011,14446.33984,310.730011,14514.25391,310.730011,14641.26172,310.730011,14932.35254,310.730011,15028.71191,310.730011,15022.33594,310.730011,15036.87988,310.730011,15251.38184,310.730011,15252.81738,310.730011,15451.04004,310.730011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,Bisonó,3.032762053,2.742014298,1.15329813,2.697531949,3.105118728,1.953708989,2.836215235,3.001865914,2.867851566,11.12071994,10.93908703,10.92728932,11.64857834,10.81408374,9.702444043,11.7586744,9.409617292,11.92811599,11.20351774,11.13901848,9.983809426,11.51378121,10.29290634,9.709888216,13.14033846,10.12052735,10.38095796,11.57355435,12.43325251,12.19815731,11.19822939,11.99054812,10.3838019,42364.96484,120.0400009,42015.53516,120.0400009,41820.05859,120.0400009,42450.96094,120.0400009,41587.0625,120.0400009,41627.42969,120.0400009,41615.18359,120.0400009,41529.21875,120.0400009,41631.19141,120.0400009,41381.99219,120.0400009,41405.73047,120.0400009,41240.59375,120.0400009,41208.99219,120.0400009,41474.04688,120.0400009,41567.64453,120.0400009,41533.55859,120.0400009,41539.78516,120.0400009,41521.90625,120.0400009,41709.23828,120.0400009,41704.06641,120.0400009,41702.25781,120.0400009,3665907.2,3179000,1000000,3905404.533,2974785,2963405,9649330,1387.66,1800,1825,1966.07,2200,2733.33,2523.03,2367,3200,3300,3600,3715.25,4350.75,4500,2,2,1,4,5,4,6
93,Villa Los Almácigos,0.136316404,0.054747302,0.0583092,0.088294849,0.069980712,0.069550117,0.120155973,0.194244023,0.124271805,13.49611919,13.28267951,12.54916759,14.09980452,13.45103134,11.87476707,13.27654617,11.44762269,13.30050643,10.74956629,12.78780988,12.86236486,10.29155963,12.85589691,11.8227123,15.68217527,12.90043367,9.682883782,13.46408881,14.46038179,14.61862325,14.29099369,12.64716673,13.75975743,12143.04492,264.230011,12079.28613,264.230011,11875.4082,264.230011,11758.28125,264.230011,11803.54492,264.230011,11726.24707,264.230011,11546.77832,264.230011,11316.57617,264.230011,11406.27344,264.230011,10897.9873,264.230011,10962.03711,264.230011,10762.20996,264.230011,10609.19824,264.230011,10492.24121,264.230011,10383.92383,264.230011,10220.16016,264.230011,10155.81152,264.230011,10056.11133,264.230011,9915.804688,264.230011,9802.21875,264.230011,9678.261719,264.230011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Peralvillo,0.285635114,0.093580906,0.1380134,0.161594489,0.130485157,0.149253465,0.264250369,0.29482591,0.316417953,12.87308147,13.26662703,12.42842107,13.15980339,12.57049505,11.17197348,13.83212622,11.01479292,13.18941888,11.42323995,12.37120279,11.80856312,9.887967945,11.21288568,10.95134085,12.81871358,10.93909242,9.442189441,12.76925873,13.82198384,13.87003267,13.15883382,14.18657777,12.24878795,15379.4873,172.8500061,15798.01758,172.8500061,16538.60352,172.8500061,16278.44531,172.8500061,17179.57227,172.8500061,16808.53125,172.8500061,17641.61133,172.8500061,18693.36719,172.8500061,18090.86523,172.8500061,18992.78906,172.8500061,19496.875,172.8500061,19763.02344,172.8500061,20671.69727,172.8500061,21147.44531,172.8500061,21565.48242,172.8500061,22094.54102,172.8500061,22562.8418,172.8500061,23121.03711,172.8500061,23645.51953,172.8500061,24187.81836,172.8500061,24784.69531,172.8500061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,Mao,1.291849576,0.738160718,0.470926595,0.884821251,0.854327359,0.597255905,1.050460028,1.29100546,1.175644502,11.16512883,11.06205209,10.81095914,11.91156443,11.07595559,9.981834955,11.88111323,9.622772367,12.1263204,10.83930377,11.35749528,10.18585338,11.12231458,10.52804519,9.942596704,13.76187852,10.47405249,10.07695472,11.72763467,12.66667055,12.31276027,11.59576209,11.97881942,10.92580159,51907.07813,524.0699463,53726.17578,524.0699463,57471.87891,524.0699463,55605.33203,524.0699463,61813.92578,524.0699463,59535.33984,524.0699463,64105.11719,524.0699463,69220.34375,524.0699463,66651.33594,524.0699463,71740.07813,524.0699463,74773.25781,524.0699463,77659.96875,524.0699463,80660.60156,524.0699463,84027.17188,524.0699463,87566.71875,524.0699463,91229.28906,524.0699463,95168.11719,524.0699463,99324.20313,524.0699463,103655.1094,524.0699463,108281.8828,524.0699463,113165.4063,524.0699463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,Tamayo,0.26763736,0.20272485,0.100812026,0.282053086,0.20526947,0.179614404,0.236479491,0.332161768,0.225654811,16.20784072,15.97008218,15.15933338,16.07729591,15.42085528,13.8389719,15.39305783,13.34533542,14.25024931,13.73926607,14.09927738,15.01916319,11.1188282,14.30318681,13.36745576,14.85306725,14.93743962,10.79050564,15.31934238,15.53505214,17.09617599,17.1146177,14.51043964,16.87067824,19676.83984,547.1500244,18705.21094,547.1500244,17128.95508,547.1500244,17614.3418,547.1500244,17563.32422,547.1500244,17450.55859,547.1500244,18041.83984,547.1500244,20145.95117,547.1500244,18994.32422,547.1500244,21547.62109,547.1500244,23204.55469,547.1500244,25679.49609,547.1500244,28108.08789,547.1500244,31275.21484,547.1500244,35057.73828,547.1500244,38940.54688,547.1500244,43947.46875,547.1500244,49138.64063,547.1500244,54699.32813,547.1500244,61041.81641,547.1500244,68162.25,547.1500244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Villa Riva,0.31244611,0.161545433,0.133592285,0.163009392,0.172710332,0.17449261,0.25661558,0.494882267,0.256987644,9.953752797,10.12494739,10.42477399,10.72674306,9.697528087,8.938394208,11.74137742,8.671671504,11.36095914,12.06855014,10.70086688,9.004931324,9.950642213,8.901289873,9.278653736,11.15043955,8.415843129,9.27914166,10.36272811,11.91603349,10.86817587,10.30014989,12.53154999,9.325178949,26152.58594,407.0800171,26696.32422,407.0800171,28037.44922,407.0800171,27194.05469,407.0800171,29593.14063,407.0800171,28716.82422,407.0800171,30925.14063,407.0800171,33377.51172,407.0800171,32199.51953,407.0800171,34881.30469,407.0800171,36370.47266,407.0800171,37900.32031,407.0800171,39795.1875,407.0800171,41734.17969,407.0800171,43757.19531,407.0800171,46011.80078,407.0800171,48519.26563,407.0800171,51231.46094,407.0800171,54125.29688,407.0800171,57348.58594,407.0800171,60750.25781,407.0800171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Esperanza,1.851105488,0.751694418,0.614036956,1.046919848,1.006770411,0.688790263,1.514345496,1.845600129,1.764017198,11.08288207,10.72728339,10.96833968,11.5789657,10.84047893,9.793598074,11.88185243,9.639212591,12.15063522,11.30665312,11.32014671,10.07557882,11.61222266,10.38792826,9.823780784,13.17283522,10.2283002,10.61765975,11.65570538,12.55765764,11.97537855,11.18912646,11.83110077,10.27999285,50459.12109,281.0400085,51333.98828,281.0400085,53483.46875,281.0400085,52127.96875,281.0400085,55734.20313,281.0400085,54555.13672,281.0400085,56631.35547,281.0400085,59146.32813,281.0400085,57772.30469,281.0400085,60704.01172,281.0400085,61863.37891,281.0400085,63865.87109,281.0400085,65326.83984,281.0400085,66787.88281,281.0400085,68504.08594,281.0400085,70498.16406,281.0400085,72511.76563,281.0400085,74572.08594,281.0400085,76571.75,281.0400085,78834.125,281.0400085,81052.39844,281.0400085,28160673,22456491.7,21562882,22736969.9,22563480,21882449,19795843.72,1917.25,1616.67,1900,2125.48,2251.63,2351.49,2302.99,3441.63,3312.5,3700,4437.5,4885.71,5225.38,5021.32,8,6,4,5,6,6,6
99,Guayacanes,1.902289648,1.491432004,1.369476786,1.492475323,1.49175671,1.548072881,1.680781994,1.929852988,1.90472807,10.396485,10.28599531,10.51034113,10.99014473,10.21181313,9.420179949,11.63340234,9.340854547,10.96957562,10.66218414,10.81170668,9.900227022,10.54676812,9.923381544,9.484598494,10.45231872,9.631734178,11.33969792,11.0459346,11.45816705,11.02295984,10.8231486,11.0353668,9.925223816,11434.84863,169.1199951,11943.2793,169.1199951,12699.49121,169.1199951,12322.07324,169.1199951,13249.93262,169.1199951,12906.04004,169.1199951,13720.2666,169.1199951,14525.1582,169.1199951,14142.22754,169.1199951,15245.32227,169.1199951,16093.30469,169.1199951,16193.13184,169.1199951,16526.13281,169.1199951,17228.16211,169.1199951,17708.04102,169.1199951,18108.61133,169.1199951,18613.71875,169.1199951,19066.19531,169.1199951,19816.6875,169.1199951,20420.03906,169.1199951,21094.46484,169.1199951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,Barahona,1.985440141,2.222809537,1.55831418,2.103698297,2.070127819,1.97962401,2.128605667,1.959227891,2.039258234,14.0233624,13.35603673,12.59697481,13.33438819,13.12848657,11.80946163,12.94213992,11.1674287,12.28857219,12.11856294,12.70473626,12.91317472,11.16161214,12.18222235,11.43628637,12.20359615,12.29345147,11.88867468,13.11350904,13.55035677,14.25685135,13.99265379,12.08800862,12.86523926,69295.54688,211.6999969,69702.96875,211.6899872,71417,211.6899872,70929.95313,211.6899872,72719.64063,211.6899872,72024.89063,211.6899872,73421.74219,211.6899872,74650.40625,211.6899872,74130.53906,211.6899872,76371.09375,211.6899872,77301.67969,211.6899872,77780.73438,211.6899872,78700.32813,211.6899872,79462.25781,211.6899872,80170.28125,211.6899872,80829.34375,211.6899872,81692.48438,211.6899872,82608.67969,211.6899872,83200.60156,211.6899872,84147.57031,211.6899872,84791.53125,211.6899872,53300000,54400000,54400000,38076000,20678000,20678000,25000000,3175,2967,3017,5077,5366.6,3700,3934.12,7600,6200,6200,12500,13700,6619,6629,2,2,2,2,2,2,2
101,Bonao,0.986014999,0.463631257,0.862622144,0.739877273,0.492027134,0.658826583,0.830820103,1.106099353,0.896057407,16.81435631,17.82614131,16.72268676,17.82270072,17.17840548,15.42077047,17.30211568,15.16830442,16.41165918,14.38721132,15.62431887,16.55914923,11.72236743,15.72901919,15.37739496,17.59251867,16.46706909,11.3383126,17.20162311,17.70108774,19.24231275,18.20197209,17.98821874,17.16925299,114688.6719,848.0900879,115692.125,848.0900879,117124.4219,848.0900879,116304.7344,848.0900879,119277.8906,848.0900879,118087.3281,848.0900879,120042,848.0900879,121964.0938,848.0900879,121110.3125,848.0900879,123488.2266,848.0900879,124180.7813,848.0900879,125287.25,848.0900879,126117.1094,848.0900879,127159.5391,848.0900879,128646.2344,848.0900879,129846.3906,848.0900879,130684.9375,848.0900879,131773.4375,848.0900879,132886.25,848.0900879,134182.875,848.0900879,135353.3438,848.0900879,116210115,70633388.9,102231769,156874712.7,215917893,216250218,220004892.2,6135.19,5536.96,6298.93,8775.01,10917,9218.67,10404.18,10321.73,11807.75,17373.9,14086.58,17293.67,16996.08,17125.56,5,4,4,5,5,5,5
